userId,train,gt,rec_AMR_text,CR_AMR_text,PB_AMR_text,FA_AMR_text,NO_AMR_text,DI_AMR_text,CB_AMR_text,RC_AMR_text,ND_AMR_text,CV_AMR_text
241,"[1284, 904, 910, 3471, 924, 541, 3101, 3745, 1196, 1077, 1206, 1214, 589, 1748, 1240, 474, 1374, 2916, 1252, 3175, 2023, 2028, 750, 2288, 1270]","[1376, 1097, 457, 1200, 2968]","[1200, 260, 1617, 457, 1953, 1262, 858, 3527, 1387, 1376]",0.0,0.05237226277372262,0.1790243902439026,10.669457218473772,0.7473544973544973,1.4669554745272058,0.6,0.5832678409476796,0.8969072164948454
242,"[2054, 3082, 539, 541, 1059, 2600, 3624, 1584, 1079, 1080, 2617, 2115, 2628, 1608, 1614, 1617, 595, 608, 2657, 1125, 3173, 3175, 3176, 1136, 2683, 1148, 2692, 2694, 135, 1672, 648, 1676, 653, 2700, 2706, 2194, 2195, 151, 2718, 161, 3751, 1193, 3753, 1196, 1197, 3253, 694, 1207, 1721, 1215, 1732, 3785, 2763, 3793, 1234, 1748, 724, 216, 733, 1246, 736, 2791, 1262, 750, 3827, 1270, 1784, 1275, 2300, 3328, 260, 261, 778, 1291, 780, 786, 1299, 2329, 3868, 288, 2353, 3386, 316, 833, 327, 329, 1356, 1876, 344, 858, 2908, 1373, 2396, 1375, 1374, 353, 1372, 362, 1391, 1394, 370, 1909, 379, 1917, 2431, 2959, 3471, 1429, 919, 3481, 410, 924, 1953, 1449, 1961, 3000, 2490, 3528, 1485, 466, 474, 3037, 1513, 3052, 1517, 2028, 1527]","[1921, 1027, 788, 1304, 2723, 2858, 1580, 1198, 1206, 445, 2879, 1625, 1242, 2011, 1371, 223, 1376, 231, 235, 368, 1020, 2302]","[2858, 1580, 2997, 589, 3745, 150, 593, 2324, 3623, 2762]",0.0,0.05226277372262774,0.23784916201117334,9.923534834244425,0.8088888888888889,3.7106479143704387,0.09090909090909091,0.3589542101716347,0.8969072164948454
243,"[1060, 1125, 3868, 1285, 1197, 1968, 1136, 3536, 1234, 1172, 1276, 1270, 1079, 3481, 2716]","[920, 2858, 2324, 2791]","[2804, 1394, 2248, 1663, 1244, 2791, 3210, 3361, 2599, 2144]",0.0,0.0,1.0,12.560332834212442,0.3,3.1363801515984697,0.25,0.13905617951077562,0.8969072164948454
244,"[2948, 260, 648, 2570, 908, 910, 3481, 539, 924, 2716, 541, 3361, 3623, 2858, 1197, 2100, 1339, 1213, 1214, 3528, 1097, 587, 589, 3408, 3793, 1617, 339, 1234, 1240, 858, 2396, 3039, 2791, 2797, 750, 1270, 2424, 377]","[736, 2915, 357, 1544, 1393, 1172, 1206, 151, 1721]","[912, 357, 1193, 2762, 1961, 1196, 1252, 1247, 1291, 2028]",0.0,0.0231021897810219,0.10000000000000009,11.62972666526961,0.8262962962962964,2.8953696881668995,0.1111111111111111,0.1482972305701491,0.8969072164948454
245,"[1027, 1028, 517, 2054, 2567, 1544, 3082, 1037, 3087, 529, 2067, 532, 1562, 2078, 2080, 3107, 3623, 552, 1580, 2094, 1587, 2100, 1077, 1079, 1080, 2105, 2617, 3639, 1086, 2115, 2628, 3654, 1608, 2634, 587, 2124, 589, 586, 590, 2640, 593, 1103, 592, 588, 1617, 2135, 1625, 93, 95, 608, 2657, 3682, 1125, 1645, 1136, 2161, 1653, 3701, 2683, 2688, 648, 3210, 1674, 1676, 2701, 2700, 653, 1682, 2194, 150, 3735, 2716, 2717, 1185, 673, 2723, 165, 1194, 1196, 172, 1198, 1200, 3252, 3253, 3254, 1206, 1207, 1721, 1208, 3255, 1213, 1214, 1215, 1219, 196, 1732, 1222, 2253, 3793, 1234, 1235, 724, 1748, 1240, 733, 1246, 1247, 736, 1252, 2791, 1258, 235, 2797, 1262, 2288, 1266, 1779, 2804, 2291, 1270, 1275, 2300, 253, 1276, 256, 1792, 260, 1287, 1801, 2826, 780, 1297, 786, 1299, 788, 1302, 1304, 3868, 798, 2336, 288, 3361, 2346, 300, 2863, 2353, 2867, 2355, 3386, 1339, 316, 2877, 318, 2366, 832, 1350, 329, 2378, 1356, 1876, 2901, 344, 1882, 858, 1372, 1373, 1375, 1376, 353, 1378, 355, 2916, 2407, 1387, 1388, 1391, 367, 368, 370, 2420, 2421, 1909, 1911, 3448, 377, 379, 1917, 1407, 383, 2431, 1409, 2948, 903, 904, 908, 3471, 912, 913, 919, 920, 2968, 922, 2459, 924, 923, 1950, 407, 1953, 419, 1960, 1961, 2986, 3499, 2478, 943, 3504, 434, 435, 1971, 953, 955, 1982, 454, 3527, 457, 1994, 1485, 466, 474, 1500, 3037, 3039, 2021, 485, 2028, 1517, 1527, 1019, 508, 2046]","[1284, 2058, 1291, 1020, 2959, 1552, 2455, 151, 153, 1945, 410, 541, 1278, 3363, 163, 2470, 1193, 2858, 2987, 940, 1197, 942, 1965, 1968, 1584, 1586, 1203, 1918, 3264, 1345, 1090, 1091, 968, 1097, 3147, 204, 1099, 1231, 849, 2641, 1367, 2136, 1370, 1371, 2140, 1374, 3809, 2915, 2023, 362, 748, 750, 111, 2160, 2428, 2302]","[541, 1374, 1370, 1097, 1278, 1090, 1291, 3363, 2001, 2015]",0.0,0.011569343065693431,0.10000000000000009,11.729498931198503,0.8753439153439152,1.9304495714919083,0.14285714285714285,0.8701249883466593,0.8969072164948454
246,"[2144, 2080, 3363, 2791, 3751, 2028, 1136, 2716, 2078]","[1784, 2355, 595, 1270]","[1035, 1278, 1079, 1196, 1270, 1968, 2804, 3448, 1200, 1028]",0.0,0.0,1.0,12.560332834212442,0.768888888888889,3.6807694322313265,0.25,0.15101961822780524,0.8969072164948454
247,"[2336, 318, 2470, 1222, 3753, 778, 1097, 2028, 1203, 1207, 3386, 475, 2908, 3198, 1247]",[2501],"[608, 1193, 2858, 265, 2762, 1961, 150, 1962, 1246, 858]",0.1,0.04244525547445256,0.17274290627687017,10.635724653180427,0.5444444444444445,5.407965848675575,0.0,0.0,0.8969072164948454
248,"[260, 1222, 3753, 457, 1994, 1196, 1197, 1370, 589, 1275, 1198, 2805, 1240, 377, 1242, 2011]","[474, 3300, 2366]","[1200, 1214, 1291, 3527, 2916, 1270, 2028, 1387, 648, 541]",0.0,0.015839416058394163,0.1539170506912444,11.042462459240161,0.7288888888888888,1.744765070918088,0.0,0.0,0.8969072164948454
249,"[260, 1285, 2694, 3210, 1042, 2706, 2580, 150, 1302, 1060, 3882, 2987, 1580, 2605, 1197, 1200, 3893, 3253, 3255, 3256, 3639, 1721, 1213, 318, 1088, 2881, 1729, 2248, 457, 3147, 2640, 1104, 1617, 337, 593, 1240, 1625, 2396, 1500, 222, 357, 104, 1513, 1645, 2797, 1393, 1777, 2420, 3061, 2683, 2302]","[2948, 3868, 2568, 1961, 1196, 1517, 589, 1136, 339, 1270, 2710, 377, 474, 2716]","[1674, 543, 1198, 1097, 608, 2858, 1196, 2716, 1291, 3361]",0.1,0.0064963503649635036,0.10224719101123614,11.714389672348712,0.8458201058201058,1.49497040185233,0.14285714285714285,0.14279514403613733,0.8969072164948454
250,"[2948, 2791, 1544, 648, 2858]","[1097, 1214]","[589, 3753, 1291, 1580, 1240, 260, 2762, 1200, 2881, 2916]",0.0,0.046021897810218974,0.16233148295003974,10.722339160742134,0.6133333333333334,2.052513429484629,0.0,0.0,0.8969072164948454
251,"[2058, 266, 780, 2716, 1580, 2094, 1968, 1079, 3256, 1721, 316, 457, 589, 594, 1748, 1370, 474, 2915, 2916, 2028, 368, 3952, 1266, 2804, 1270, 3448, 2046, 383]","[3361, 2795, 590, 435, 377, 1372, 1663]","[593, 2194, 1198, 1196, 1197, 2628, 733, 2762, 318, 2353]",0.0,0.01843065693430657,0.18237623762376254,10.968856950318257,0.764021164021164,2.7622800531442415,0.0,0.0,0.8969072164948454
252,"[2692, 2948, 1544, 2058, 2826, 780, 1676, 3481, 1690, 3751, 2858, 555, 1580, 3893, 3911, 589, 3793, 2772, 216, 733, 95, 353, 2028, 1391, 368, 1777]","[288, 2723, 163, 231, 2600, 3624, 104, 1527]","[3753, 3624, 2916, 3745, 3827, 3744, 1215, 457, 377, 648]",0.0,0.050291970802919715,0.2162554426705372,10.014696684502052,0.724021164021164,0.723396859312196,0.125,0.15958907712489634,0.8969072164948454
253,"[448, 1089, 608, 2881, 2599, 2858, 3083, 3534, 3408, 593, 1617, 2997, 2966, 2908, 383]","[2336, 260, 2501, 3751, 307, 246, 2396]","[1213, 3893, 3897, 3952, 2686, 3753, 318, 2762, 2501, 2028]",0.0,0.0075912408759124085,0.10000000000000009,11.790288862398333,0.7111111111111111,1.58874846462206,0.14285714285714285,0.08274602130532002,0.8969072164948454
254,"[1345, 3499, 1387, 1270, 410, 2716]","[1219, 2288, 1278, 1214, 2366]","[2710, 1258, 1219, 1214, 1136, 1982, 2858, 2700, 924, 2797]",0.0,0.0,1.0,12.560332834212442,0.8003703703703702,0.526422298604495,0.4,0.3156484524795145,0.8969072164948454
255,"[1544, 1020, 1037, 2580, 1580, 2605, 1584, 2105, 2617, 1090, 2628, 1097, 586, 587, 1099, 589, 590, 593, 608, 1633, 3175, 1653, 1672, 2700, 653, 1676, 1682, 2712, 2716, 2717, 2723, 165, 1194, 1721, 1732, 196, 1222, 2762, 3793, 1234, 1240, 1242, 733, 1246, 1258, 2797, 1262, 1266, 1779, 2804, 1270, 1271, 1275, 1276, 260, 780, 786, 1302, 1304, 2841, 3868, 799, 2353, 2355, 316, 318, 832, 1358, 350, 1374, 1375, 353, 1378, 2407, 1391, 1394, 377, 383, 2431, 1921, 2959, 2455, 2968, 923, 924, 2470, 1961, 2986, 435, 953, 2490, 454, 3527, 2011, 2021, 2028, 1527, 508, 2046]","[2694, 3471, 784, 541, 3753, 1196, 1198, 1200, 434, 3256, 1214, 2502, 457, 3147, 849, 1748, 1625, 1370, 2916, 231, 379]","[1356, 1196, 1214, 2916, 3471, 1200, 442, 1372, 1645, 1291]",0.0,0.028978102189781023,0.10000000000000009,11.597033314498146,0.6213756613756614,4.210831815907684,0.23809523809523808,0.5072380780124418,0.8969072164948454
256,"[1792, 517, 780, 1552, 2194, 1304, 541, 288, 1953, 3107, 1196, 2094, 1198, 1586, 2105, 2881, 2115, 2628, 3654, 3527, 1608, 2763, 589, 592, 2640, 1240, 858, 1371, 95, 736, 1252, 2028, 748, 376, 377]","[3296, 1284, 2058, 1370, 474]","[3256, 434, 1200, 2058, 2001, 1214, 2353, 457, 2916, 2023]",0.0,0.024525547445255473,0.1312500000000001,10.974187789951609,0.5575132275132274,1.6042715285923534,0.2,0.14606834984270645,0.8969072164948454
257,"[151, 2841, 2858, 1580, 1586, 2355, 1587, 457, 2762, 3147, 589, 1358, 590, 593, 474, 2396, 608, 3176, 2028, 1517, 1777, 1779, 377, 2046]","[2628, 104, 1097, 2378, 587, 266, 3499, 2763, 1653]","[150, 318, 260, 1608, 3256, 2628, 733, 1196, 161, 1917]",0.0,0.07981751824817518,0.2924096936442617,9.007858500885765,0.7040740740740741,5.071785561469832,0.1111111111111111,0.08372491399919346,0.8969072164948454
258,"[260, 586, 2567, 1674, 1291, 780, 2706, 2324, 538, 924, 2336, 161, 3107, 3751, 3753, 2858, 1196, 1711, 1968, 1994, 3252, 2997, 3253, 3639, 3256, 316, 318, 2501, 454, 1608, 329, 1097, 2763, 2686, 589, 1614, 1358, 3408, 1617, 593, 2384, 1876, 1240, 1625, 474, 1242, 2396, 1500, 350, 1372, 736, 225, 1892, 357, 361, 2025, 2028, 1517, 246, 1271, 1784, 377, 457, 3198]","[1089, 1287, 231, 2058, 3147, 1356, 1580, 1198, 529, 2353, 1682, 1721, 1370, 223]","[2762, 590, 1721, 608, 3147, 3176, 1584, 2916, 150, 475]",0.1,0.03583941605839416,0.16496945010183306,10.149050612077666,0.7044444444444445,4.2427322178749725,0.14285714285714285,0.19518900079066107,0.8969072164948454
259,"[2692, 260, 2700, 1805, 912, 529, 2324, 3735, 1690, 541, 1694, 926, 2336, 288, 3107, 3751, 3624, 1193, 2858, 1196, 300, 2997, 3255, 3897, 1721, 3386, 953, 318, 2628, 2763, 590, 3408, 593, 852, 1242, 2908, 608, 1252, 3686, 2023, 3176, 1644, 2028, 3052, 368, 1266, 1784, 1148, 253, 2686, 1407]","[1089, 1090, 357, 1446, 2599, 3147, 1645, 111, 1200, 1136, 1617, 2706, 2396, 3481, 858, 316, 1213, 1214]","[1617, 2762, 3147, 3499, 2396, 589, 858, 2599, 111, 2959]",0.0,0.04843065693430657,0.15923134890730983,10.711766410015617,0.8588888888888888,2.7476893190647216,0.3333333333333333,0.6243301345792677,0.8969072164948454
260,"[1792, 517, 648, 1544, 2826, 1291, 2058, 653, 1676, 1801, 1552, 1681, 2194, 532, 1429, 3744, 288, 3107, 420, 165, 3623, 552, 172, 1196, 1198, 1197, 1586, 1587, 181, 694, 3000, 3257, 2490, 316, 1215, 2115, 836, 2628, 1608, 2763, 204, 2253, 589, 2640, 849, 466, 3793, 1876, 592, 1240, 1370, 733, 736, 353, 485, 1387, 2028, 1261, 379, 1527, 1275, 1917]","[1378, 2723, 260, 2916, 748, 1580, 940, 1391, 2002, 1918, 788, 1562, 3827, 1687, 377, 1242, 1214, 2105]","[434, 163, 1687, 2353, 3753, 2617, 2916, 315, 1037, 95]",0.0,0.08985401459854014,0.23671811535337128,9.06526550299385,0.5551851851851852,1.6570057389407613,0.1111111111111111,0.18340980524840012,0.8969072164948454
261,"[515, 1027, 1544, 2568, 3082, 2580, 2581, 539, 541, 2081, 2085, 2598, 3623, 3624, 1584, 1079, 1088, 1091, 2628, 586, 588, 589, 590, 1614, 592, 2124, 1620, 1625, 2140, 608, 1633, 111, 1136, 1653, 2692, 3717, 1672, 648, 150, 2717, 1694, 165, 3751, 1193, 1196, 1197, 1711, 3253, 1719, 1208, 1721, 1207, 707, 1732, 1234, 1748, 1247, 736, 3809, 223, 1252, 231, 2791, 1777, 1266, 3827, 248, 1784, 765, 253, 1278, 260, 1285, 1801, 266, 1291, 1805, 281, 3868, 2336, 3361, 3363, 2858, 300, 2353, 315, 1339, 318, 832, 329, 1356, 1358, 2384, 1370, 353, 1387, 1388, 1391, 3439, 1394, 2420, 2421, 2428, 1921, 2948, 1414, 903, 908, 3471, 919, 923, 924, 1953, 2471, 1961, 1962, 2987, 3504, 2490, 1476, 454, 2505, 457, 466, 2002, 1500, 2023, 1513, 3052, 509]","[2701, 2064, 1302, 3735, 2968, 410, 2716, 288, 1059, 1198, 2867, 953, 3386, 1213, 2622, 1090, 1219, 3147, 1485, 1235, 858, 2011, 350, 1374, 1246, 3686, 3448]","[858, 2028, 1198, 2762, 2291, 1222, 593, 2396, 1729, 1580]",0.0,0.01083941605839416,0.10000000000000009,11.738900922132366,0.812222222222222,2.8365722740654924,0.07407407407407407,0.33013764944712026,0.8969072164948454
262,"[260, 2053, 2054, 3593, 1676, 653, 3471, 788, 2968, 1690, 924, 3745, 673, 3107, 172, 435, 2100, 1587, 316, 1214, 196, 327, 968, 1097, 1356, 3793, 1876, 1240, 1371, 1372, 1373, 1374, 1375, 1376, 2916, 3175, 2797, 3439, 367, 2161, 3827, 1909, 1653, 1527, 1019, 1917]","[2628, 2021, 3527, 2986, 1196, 2105, 2011]","[329, 2021, 3527, 2628, 1584, 2094, 541, 1580, 780, 1544]",0.0,0.034890510948905114,0.16631799163179917,10.797531719103802,0.5855555555555556,2.372319858507705,0.42857142857142855,0.4292486164007478,0.8969072164948454
263,"[260, 648, 2700, 1676, 3471, 919, 3481, 2716, 1060, 2470, 2599, 3751, 2858, 1196, 1198, 1584, 1587, 318, 1215, 2115, 2628, 1605, 1097, 329, 589, 593, 2641, 3793, 1240, 858, 1500, 2396, 608, 2657, 2915, 3175, 2791, 1909, 1653, 1917]","[736, 3361, 1527, 2916, 3911, 2248, 552, 1580, 1197, 912, 2640, 1552, 3253, 1270, 2455, 733, 1374]","[2762, 1197, 2997, 1580, 1968, 2987, 1617, 1193, 2291, 1214]",0.0,0.0,1.0,12.560332834212442,0.8855026455026453,1.7875402316477138,0.11764705882352941,0.23365080824310533,0.8969072164948454
264,"[1029, 517, 2565, 1033, 3082, 1037, 3087, 1552, 1042, 2067, 1562, 539, 541, 3101, 543, 2080, 2081, 2078, 2085, 3623, 552, 3624, 1580, 2094, 1584, 1586, 1588, 2100, 1079, 2105, 1089, 1090, 2115, 2628, 3654, 1608, 586, 588, 589, 590, 2640, 592, 593, 595, 3675, 2140, 2144, 3682, 3686, 104, 1148, 637, 648, 1674, 1676, 141, 2194, 151, 153, 2716, 2717, 158, 1185, 161, 1193, 172, 1197, 1198, 1200, 3253, 3255, 3256, 185, 1208, 1214, 3264, 707, 1222, 2762, 2253, 1231, 3793, 1234, 3287, 1242, 1246, 736, 2791, 2797, 1262, 1266, 2291, 2804, 1270, 1271, 1278, 260, 1287, 266, 1291, 780, 1297, 1299, 1302, 3868, 3361, 3363, 2353, 316, 830, 2366, 1863, 339, 852, 344, 1370, 1372, 1373, 1374, 1375, 1376, 1378, 2915, 2916, 357, 2407, 362, 367, 368, 1393, 1394, 2420, 2421, 3448, 377, 2941, 2948, 3471, 912, 913, 914, 919, 2968, 920, 2455, 924, 2470, 1961, 2986, 2987, 1965, 2478, 1968, 2997, 442, 968, 457, 1994, 1485, 2001, 2002, 474, 2011, 1500, 2015, 2021, 2028, 1527, 1019, 508]","[1027, 1028, 3210, 1275, 3354, 3107, 805, 165, 2471, 1960, 1196, 1587, 435, 3639, 953, 1339, 1982, 1088, 1219, 1350, 3527, 1097, 2378, 587, 1356, 329, 2641, 466, 1235, 1367, 2136, 1240, 3198, 1371, 2396, 3039, 608, 224, 2145, 95, 231, 1387, 1391, 1136, 2161, 1907, 3701, 2683, 2302, 1663]","[1196, 1275, 1304, 1356, 1097, 858, 1035, 587, 1387, 1028]",0.0,0.0042700729927007295,0.10000000000000009,11.873296362254102,0.8619576719576718,0.8697424628739544,0.14,0.7381919257729245,0.8969072164948454
265,"[2565, 265, 1035, 908, 1148, 914, 2324, 2966, 919, 920, 918, 2078, 2080, 3363, 3751, 2857, 2858, 1196, 1197, 3504, 945, 1208, 318, 1088, 593, 594, 595, 2135, 858, 3675, 2396, 1244, 608, 1393, 3061, 2300]","[2657, 898, 2791, 1193, 910, 912, 1270, 1207, 1276, 2941, 1247]","[912, 3668, 1247, 1028, 2941, 1951, 1022, 898, 2657, 2791]",0.0,0.0,1.0,12.560332834212442,0.8018518518518519,2.544282565939797,0.5454545454545454,0.6145870006788592,0.8969072164948454
266,"[260, 1028, 904, 1304, 1193, 2858, 1196, 1197, 1198, 2997, 3897, 318, 1734, 1097, 587, 1231, 595, 2396, 2791, 2028, 1262, 2291, 2804]","[608, 898, 903, 908, 1207]","[1617, 2762, 2355, 2716, 1247, 3751, 858, 912, 1968, 1961]",0.0,0.0,1.0,12.560332834212442,0.8585185185185183,4.45667220380812,0.0,0.0,0.8969072164948454
267,"[2692, 648, 265, 780, 2447, 1682, 786, 2324, 1429, 281, 539, 543, 2336, 3107, 2424, 3623, 3751, 3753, 1580, 1968, 307, 2355, 3253, 3255, 3256, 3257, 1213, 318, 1348, 838, 3911, 587, 2124, 2763, 590, 1485, 1617, 337, 344, 1370, 2396, 1500, 608, 1633, 2791, 232, 1513, 1643, 2028, 1517, 367, 1777, 246, 1527, 1784]","[832, 805, 454, 165, 357, 2858, 2762, 141, 2997, 1271, 1242, 508, 2302]","[2858, 2997, 593, 357, 2762, 2302, 3176, 2683, 457, 1358]",0.0,0.05463503649635036,0.25511022044088194,9.893574260695308,0.7259259259259259,3.744575780749581,0.38461538461538464,0.6172839611614819,0.8969072164948454
268,"[1027, 2054, 1544, 3082, 2058, 3087, 1042, 2581, 2081, 3107, 3623, 1580, 2094, 1584, 1586, 2100, 2617, 1088, 2115, 1608, 587, 588, 1614, 592, 595, 1120, 3173, 3686, 628, 2688, 2694, 647, 1672, 140, 2701, 2700, 1682, 2706, 153, 2718, 673, 3753, 1196, 1197, 1198, 1711, 3255, 3257, 186, 2248, 2762, 207, 1242, 733, 222, 1246, 736, 231, 2793, 2797, 3827, 2805, 1270, 1271, 248, 1784, 252, 253, 1792, 1801, 266, 784, 788, 1302, 3361, 2860, 2353, 2355, 1339, 830, 3408, 339, 852, 1363, 342, 351, 1376, 357, 367, 1393, 2421, 377, 381, 1918, 1405, 1917, 1960, 2987, 1968, 1476, 455, 2505, 457, 1485, 2011, 485, 1513, 1517, 2548, 1020]","[552, 3176, 3882, 2795, 524, 2961, 593, 1779, 2420, 2161, 1876, 1907, 1562, 350]","[361, 2881, 1721, 648, 539, 586, 2424, 780, 2002, 2683]",0.0,0.0377007299270073,0.29806389157792856,9.438444549235015,0.8225925925925925,1.8499914761945053,0.0,0.0,0.8969072164948454
269,"[3618, 2599, 3528, 3785, 3176, 2795, 2762, 2384, 1617, 150, 3481, 2908]",[2692],"[2858, 3751, 2997, 3186, 2324, 3408, 3897, 2959, 1784, 1193]",0.0,0.0,1.0,12.560332834212442,0.4814814814814815,8.161639898555846,0.0,0.0,0.8969072164948454
270,"[260, 1284, 1287, 2312, 648, 3210, 1291, 653, 2959, 2067, 2580, 1172, 919, 2712, 3481, 1304, 924, 2598, 2599, 1193, 2858, 940, 1197, 1198, 1196, 3893, 2997, 3897, 2881, 3654, 457, 3408, 1617, 593, 3798, 858, 3675, 608, 2657, 2791, 1513, 1387, 750, 3186, 1784]","[1635, 1252, 1222, 1544, 3753, 2762, 2987, 1262, 913, 2841, 923, 1214, 2366]","[2396, 2028, 2762, 2987, 3176, 3751, 908, 2716, 3753, 541]",0.0,0.011569343065693431,0.10000000000000009,11.729498931198503,0.8959259259259258,1.9637348178732335,0.23076923076923078,0.2710884709729799,0.8969072164948454
271,"[1028, 1029, 2054, 1544, 2572, 3087, 1022, 1562, 2078, 2081, 2082, 2085, 2087, 1580, 2094, 2100, 2617, 2115, 2628, 3147, 588, 589, 590, 1614, 592, 2641, 2640, 595, 596, 3157, 593, 2135, 2144, 2145, 1645, 111, 1136, 2683, 1148, 1663, 648, 1676, 653, 2700, 2194, 2706, 661, 150, 153, 2717, 158, 3744, 673, 2723, 165, 3751, 1197, 1198, 1200, 180, 1206, 3255, 186, 2747, 2248, 2762, 2253, 3793, 1234, 1235, 1748, 2772, 1240, 728, 733, 1247, 223, 3809, 231, 235, 2797, 1262, 1777, 1779, 1270, 1784, 2302, 260, 1285, 2826, 1291, 780, 784, 786, 2324, 3361, 2858, 2355, 316, 318, 2366, 2881, 3396, 3398, 2396, 1895, 367, 1391, 1393, 1394, 1907, 368, 2421, 3448, 377, 2431, 2948, 2959, 2447, 919, 3481, 1953, 2470, 2987, 940, 1968, 2124, 2501, 455, 3527, 457, 2011, 2015, 3052, 1527, 1020, 2046]","[2692, 3210, 1681, 1682, 529, 788, 410, 2716, 2080, 552, 2089, 1196, 172, 2478, 1584, 3897, 2105, 1214, 1863, 3911, 1223, 1097, 594, 2657, 2021, 3175, 104, 1513, 1517, 3439, 2161, 2291, 2805, 1405, 1278]","[2804, 2716, 2028, 3253, 1517, 552, 1387, 1215, 1196, 1278]",0.0,0.0061678832116788315,0.10000000000000009,11.820244890584224,0.7132275132275134,6.18200804052837,0.14285714285714285,0.4322788421471916,0.8969072164948454
272,"[2560, 1028, 2054, 1544, 3593, 2058, 2572, 3087, 1552, 532, 2580, 2078, 2596, 1060, 2598, 2599, 552, 3623, 1580, 2605, 2606, 2094, 1586, 1587, 1079, 1080, 2105, 2617, 1089, 2115, 1608, 3147, 2124, 589, 1615, 592, 2641, 593, 1617, 1620, 1625, 2144, 608, 3176, 1645, 1136, 2161, 628, 1653, 3701, 2683, 1663, 2692, 3717, 2694, 1674, 2700, 2701, 2702, 141, 653, 1676, 2706, 2195, 2194, 151, 2712, 153, 2716, 158, 3744, 3745, 161, 3751, 1193, 3753, 1196, 1197, 1198, 1711, 1200, 1206, 3255, 3256, 1208, 1213, 1215, 1216, 1729, 1222, 2248, 2763, 3793, 2772, 1748, 3798, 216, 1240, 733, 223, 736, 3809, 2791, 235, 1261, 2797, 1779, 2804, 1270, 1275, 260, 1285, 1287, 2826, 1291, 780, 1805, 778, 1297, 1299, 1302, 1304, 2841, 3354, 3868, 798, 3361, 2858, 2355, 2867, 3897, 316, 832, 1358, 2384, 849, 2901, 858, 1370, 2396, 2394, 350, 1378, 1892, 2916, 357, 2407, 1387, 1391, 367, 1394, 2421, 377, 2428, 1917, 1918, 1407, 2959, 919, 3481, 2470, 1960, 1961, 2986, 1968, 2997, 2490, 1476, 2502, 454, 968, 457, 3527, 2001, 466, 1500, 3039, 1513, 2028, 1517, 3052, 1527, 1019, 1022]","[2688, 1784, 2710, 1278, 2723, 163, 1662, 555, 2987, 2353, 434, 2100, 180, 1090, 2628, 1732, 836, 1097, 2762, 587, 590, 2002, 474, 3300, 2023, 104, 362, 111, 3448, 2046]","[1214, 541, 2987, 648, 1732, 555, 1090, 2628, 1374, 288]",0.0,0.03846715328467153,0.34231499051233416,9.387261600081732,0.8471957671957671,1.052610104735977,0.16666666666666666,0.4163824138054737,0.8969072164948454
273,"[1028, 2054, 2058, 1552, 541, 552, 1580, 2094, 1080, 2622, 2115, 2628, 1608, 586, 3147, 588, 2124, 590, 589, 3668, 3173, 3175, 1136, 2683, 2694, 648, 1676, 141, 2710, 153, 2716, 163, 1196, 1197, 1198, 3255, 3256, 3257, 196, 2763, 216, 1246, 2791, 1275, 256, 260, 780, 1302, 2858, 2355, 3897, 3386, 329, 2378, 1356, 344, 2394, 1882, 1372, 1370, 1374, 353, 2916, 1387, 367, 1393, 2424, 377, 1407, 2959, 919, 2470, 2986, 2987, 2478, 2997, 3527, 1485, 2001, 2002, 466, 2011, 2028, 1517, 1019, 1020]","[736, 3363, 2717, 2762, 587, 3439, 592, 3793, 594, 1203, 1748, 1777, 1240, 2396, 733, 1022, 95]","[1270, 2706, 587, 368, 150, 1917, 457, 2723, 2826, 2617]",0.0,0.11762773722627737,0.23819422897921205,8.923910862746805,0.7870370370370371,2.9671635233751306,0.058823529411764705,0.11004588314904008,0.8969072164948454
274,"[529, 541, 1059, 1060, 2605, 2606, 2622, 2114, 1091, 1097, 3147, 2640, 1617, 593, 592, 3668, 608, 628, 2694, 1674, 2701, 1682, 2706, 150, 2710, 2712, 2716, 2718, 3753, 1196, 3255, 1208, 1214, 2248, 2761, 2762, 2763, 3793, 1748, 3798, 1246, 223, 1247, 1252, 235, 1276, 1284, 260, 1287, 778, 1304, 2841, 2336, 805, 300, 3386, 318, 2881, 337, 2394, 1882, 1387, 2948, 2959, 912, 913, 920, 924, 1953, 1961, 942, 1968, 2997, 953, 2490, 2502, 968, 3556, 2028]","[2628, 2598, 1895, 2858, 2987, 2700, 1584, 1393, 2194, 2355, 2581, 1271, 858, 2683]","[919, 3408, 2908, 2683, 1219, 2396, 2987, 1242, 111, 2628]",0.0,0.03408759124087592,0.10000000000000009,11.573604960241477,0.8831216931216933,1.724589063746236,0.21428571428571427,0.23177307466786254,0.8969072164948454
275,"[2312, 648, 1544, 1291, 2194, 1302, 3481, 2716, 541, 3101, 3361, 2470, 3751, 3753, 2858, 1962, 1196, 1197, 2987, 3501, 1200, 1968, 1079, 1090, 1222, 2248, 1097, 3534, 1231, 592, 1617, 593, 1374, 1246, 1376, 2657, 2144, 2915, 2916, 2791, 2407, 1258, 1394, 2804, 3701, 1270]","[1994, 1674, 524, 2420, 1240]","[1961, 1198, 2797, 1674, 589, 2100, 3793, 1240, 1242, 260]",0.0,0.046021897810218974,0.16233148295003974,10.722339160742134,0.8103703703703704,2.9537289552798907,0.4,0.2530614822099702,0.8969072164948454
