userId,train,gt,rec_AMR_visual,CR_AMR_visual,PB_AMR_visual,FA_AMR_visual,NO_AMR_visual,DI_AMR_visual,CB_AMR_visual,RC_AMR_visual,ND_AMR_visual,CV_AMR_visual
1248,"[904, 908, 1805, 910, 2064, 919, 1186, 2986, 1711, 1721, 1213, 1214, 1729, 1089, 707, 1732, 2762, 2001, 1242, 1500, 350, 3176, 750, 1394, 1909, 3448, 2686]","[608, 1633, 3911, 3751, 1449, 778, 1193, 1358, 1617, 593, 1235, 1620, 3893, 1079, 541, 1247]","[1617, 1953, 858, 2194, 541, 1252, 593, 1276, 608, 2916]",0.1,0.022481751824817518,0.19772727272727275,10.808067019118425,0.7371957671957674,2.1136141605027112,0.25,0.4448530294934502,0.8379970544918999
1249,"[1193, 1196, 589, 1584, 1200, 1270, 2968, 924, 541]","[1240, 2288, 1206, 750]","[3527, 750, 2916, 1374, 1214, 1375, 2105, 1580, 593, 1376]",0.0,0.01083941605839416,0.10000000000000009,11.738900922132366,0.5496296296296297,1.6240936056399764,0.25,0.24630238874073,0.8379970544918999
1250,"[481, 3911, 2599, 2858, 3952, 3408, 2706, 2997, 3897, 922, 3101]","[2600, 3893]","[2336, 1617, 3481, 223, 3798, 608, 2762, 2502, 3893, 1513]",0.1,0.007408759124087591,0.10197044334975369,11.69522766509455,0.7625925925925927,0.40135684502059416,0.5,0.18457569677956817,0.8379970544918999
1251,"[2694, 3593, 2700, 2572, 2959, 2706, 2712, 2716, 2723, 2599, 3753, 2858, 2987, 1197, 949, 2997, 1982, 2762, 3408, 858, 223, 3176, 1513, 2683]","[2396, 2581]","[2336, 1911, 2688, 2598, 2396, 3481, 3798, 3300, 3793, 2028]",0.0,0.0,1.0,12.560332834212442,0.8314814814814816,4.194244281603862,0.5,0.23719771276929622,0.8379970544918999
1252,"[3328, 260, 3717, 1299, 2712, 3481, 924, 1950, 3744, 1953, 3618, 3363, 3751, 3624, 1961, 2858, 3115, 1198, 1968, 3893, 1206, 1208, 318, 1090, 1222, 3785, 3534, 1358, 3408, 593, 1617, 2132, 2908, 3037, 1244, 1247, 3809, 3554, 3556, 2028, 3198]","[1185, 648, 1643, 940, 1262, 529, 2997, 1304, 3897]","[2329, 858, 912, 1203, 541, 1212, 3897, 2324, 1266, 2160]",0.0,0.011569343065693431,0.10000000000000009,11.729498931198503,0.8474074074074076,1.1134751584679454,0.1111111111111111,0.07834851647149511,0.8379970544918999
1253,"[3809, 1186, 1537, 1734, 1446, 2599, 1449, 1223, 3083, 1196, 2718, 1231, 529, 1299, 2997, 342, 1148, 1150]","[1185, 2690, 232, 1097, 2858]","[1719, 2336, 898, 224, 2858, 265, 1060, 912, 1206, 232]",0.0,0.05846715328467154,0.23370786516853936,9.880064236008149,0.6185185185185186,2.6684716914693323,0.4,0.22924436334369883,0.8379970544918999
1254,"[265, 266, 1674, 912, 914, 1172, 2581, 2080, 1066, 1197, 1198, 945, 3257, 1721, 2497, 2243, 838, 2248, 3528, 1242, 2396, 1247, 2145, 357, 361, 367, 1393, 1777, 1270, 2424, 377, 252, 509]","[1088, 898, 539, 231]","[2081, 1643, 2067, 1672, 1291, 2640, 318, 920, 587, 3361]",0.0,0.011861313868613138,0.17200000000000015,11.103252390439993,0.8155026455026455,0.7140691564401225,0.0,0.0,0.8379970544918999
1255,"[515, 1544, 3083, 524, 2580, 538, 1060, 2599, 2600, 3115, 1580, 1079, 1080, 590, 592, 593, 1104, 608, 2657, 1635, 3175, 3176, 1136, 1653, 2692, 2700, 2701, 2706, 1682, 2710, 2712, 1694, 3745, 3751, 1196, 1197, 1711, 1721, 3262, 1729, 1734, 2762, 3793, 1235, 724, 1244, 223, 3296, 2791, 1264, 2291, 2804, 1271, 253, 778, 2841, 300, 2355, 3386, 318, 3911, 3404, 3408, 1876, 2394, 1371, 1884, 2908, 2396, 2915, 1393, 3448, 2447, 3481, 926, 1449, 1962, 1961, 1968, 2997, 454, 3528, 1513, 508, 509]","[1696, 2336, 2723, 2598, 2761, 2858, 2028, 1358, 2959, 3952, 337, 1950, 3255, 1278, 923, 1246, 222, 351]","[2336, 2858, 2686, 1617, 1358, 529, 1213, 1089, 2028, 3101]",0.0,0.02240875912408759,0.10000000000000009,11.634123349675425,0.7403703703703702,5.1398055572968335,0.2222222222222222,0.5103515512676448,0.8379970544918999
1256,"[1089, 1953, 904, 1197, 1358, 111, 1968, 1617, 593, 924]","[608, 908, 858, 1252]","[608, 592, 1252, 2288, 1213, 1136, 1207, 2916, 1097, 912]",0.1,0.004598540145985402,0.10317460317460325,11.764913203173755,0.8498941798941798,0.30739911261269365,0.5,0.5855700749881525,0.8379970544918999
1257,"[673, 2115, 1060, 2916, 2054, 3175, 552, 2987, 1580, 1198, 1968, 919, 2421, 3893, 3897, 153, 1917]","[736, 2723, 2470, 1544, 1196, 592]","[1291, 2081, 3481, 1196, 594, 1270, 1517, 318, 1214, 1302]",0.0,0.01135036496350365,0.16623794212218668,11.121638809680011,0.8706878306878306,1.5509904382939415,0.16666666666666666,0.13032376591037062,0.8379970544918999
1258,"[608, 290, 942, 3952, 3893, 3897, 3929, 154]","[1617, 913, 1284, 1213]","[3556, 3328, 1103, 1719, 728, 509, 1056, 247, 1953, 955]",0.0,0.022846715328467153,0.1955271565495209,10.902617984242823,0.6859259259259259,2.4796085912005656,0.0,0.0,0.8379970544918999
1259,"[2948, 1544, 266, 908, 924, 541, 3753, 1580, 1965, 1196, 1969, 1971, 1972, 1356, 589, 3534, 1748, 3173, 2791, 2291, 1270, 891]","[2858, 260, 1214, 2455]","[3527, 1214, 1376, 3481, 1291, 1284, 1527, 1240, 1089, 1200]",0.0,0.0,1.0,12.560332834212442,0.7288888888888888,3.6619248425306496,0.25,0.24630238874073,0.8379970544918999
1260,"[515, 517, 2058, 3082, 3087, 1552, 2580, 541, 3101, 3107, 2599, 555, 1580, 1584, 2100, 3639, 1079, 1086, 1089, 1090, 2114, 2628, 587, 589, 590, 592, 1617, 2640, 593, 608, 2145, 1120, 1633, 1635, 105, 1645, 111, 1136, 2160, 628, 1653, 3701, 1148, 3198, 1663, 647, 1674, 1676, 1682, 2194, 150, 3735, 2716, 3744, 161, 3745, 1196, 1198, 1200, 1203, 3252, 1206, 1207, 1208, 3256, 1721, 1213, 1214, 1729, 2243, 1732, 1222, 1223, 2248, 3785, 2762, 2763, 1231, 3793, 1234, 3798, 1240, 1242, 1245, 1246, 1247, 733, 1252, 2791, 2797, 1262, 1266, 2804, 1270, 1784, 1276, 253, 3328, 260, 1285, 1287, 2312, 265, 778, 1291, 780, 1805, 1299, 1302, 1304, 282, 3354, 3363, 2346, 300, 2353, 3893, 3386, 318, 832, 1358, 337, 858, 2396, 350, 1378, 2407, 1387, 3952, 1394, 1907, 3448, 377, 1405, 383, 1407, 1921, 384, 2948, 903, 904, 908, 910, 2959, 912, 913, 3471, 2447, 2968, 3481, 924, 1953, 1961, 2987, 3501, 1968, 2997, 1465, 2490, 1476, 454, 3527, 1480, 474, 3039, 3556, 2021, 3052, 1517, 1527, 509]","[648, 3210, 2700, 1297, 529, 151, 919, 2329, 2455, 288, 3361, 1186, 3623, 1960, 3753, 2858, 1193, 1962, 1197, 1711, 180, 3897, 2105, 1339, 2115, 3396, 1350, 457, 1994, 3147, 335, 2001, 1748, 1625, 1500, 223, 2915, 1892, 357, 3173, 2023, 3176, 2025, 2916, 1258, 2028, 368, 1393, 2288, 2291, 2420, 1909]","[2329, 2858, 1219, 457, 3897, 919, 750, 1197, 2795, 3911]",0.0,0.020693430656934304,0.10000000000000009,11.64561234171822,0.8394179894179893,2.7658606259365968,0.11538461538461539,0.6867151830982591,0.8379970544918999
1261,"[2568, 1544, 1035, 2581, 3616, 2598, 3623, 3624, 2605, 2606, 2628, 1608, 2124, 588, 589, 3173, 3176, 2683, 2688, 2692, 3717, 648, 2700, 2706, 150, 1690, 2716, 1694, 3745, 2723, 3753, 1198, 1203, 1208, 1214, 1215, 3785, 2762, 1739, 2763, 3793, 2772, 3798, 223, 2791, 748, 1261, 2291, 2805, 1270, 1784, 260, 2826, 2841, 2336, 3363, 2858, 2355, 2881, 1345, 344, 2906, 891, 1917, 2948, 908, 2455, 3481, 410, 924, 1965, 2502, 2505, 2011, 2015, 2021, 1517]","[2882, 3107, 3300, 2599, 2793, 266, 1196, 2572, 2959, 1200, 913, 2580, 2490, 1019, 2428]","[2028, 920, 2396, 2987, 2710, 3471, 1196, 3354, 3175, 3300]",0.0,0.0,1.0,12.560332834212442,0.8549735449735449,4.341292479015232,0.13333333333333333,0.13698471029831175,0.8379970544918999
1262,"[1285, 3210, 778, 2959, 1297, 1682, 2324, 151, 2712, 3481, 3354, 2329, 3868, 2716, 161, 3618, 2470, 2858, 1196, 1197, 1968, 2100, 1079, 3255, 1213, 1219, 1222, 454, 3911, 2378, 3147, 590, 1358, 3793, 2001, 3798, 1242, 2011, 1245, 3039, 2144, 2145, 2915, 2407, 2791, 2795, 2028, 2291, 628, 2804, 1270, 627, 1663]","[1729, 1091, 1060, 3107, 1059, 3623, 2471, 3753, 2478, 3087, 337, 1393, 1394, 3827, 1208]","[608, 1517, 1961, 1246, 3897, 1394, 1090, 1302, 3361, 3448]",0.1,7.2992700729927e-05,0.10000000000000009,12.460332834212442,0.6474074074074074,4.619536451643152,0.06666666666666667,0.07839826897867533,0.8379970544918999
1263,"[1028, 2567, 2572, 3087, 1552, 1042, 2580, 2581, 539, 2081, 1060, 2598, 3623, 2600, 1580, 2605, 2606, 1080, 2622, 2124, 588, 593, 2136, 608, 2144, 2657, 1125, 3176, 104, 111, 2683, 1148, 1663, 2688, 2692, 3717, 2694, 3210, 2700, 141, 2701, 2706, 2195, 2710, 2716, 2718, 3745, 2723, 165, 3753, 1196, 180, 3253, 3254, 1207, 3255, 3264, 2761, 3785, 2763, 2762, 719, 1235, 2772, 1242, 1247, 223, 3809, 3300, 2791, 2793, 2795, 235, 2797, 2804, 2805, 2302, 788, 1304, 2841, 3868, 2858, 2355, 3897, 2881, 852, 344, 2394, 1884, 2396, 351, 357, 1895, 367, 1391, 1394, 1911, 2424, 3448, 1405, 910, 2959, 2961, 919, 923, 2470, 2987, 2997, 2490, 1476, 2502, 1485, 2011, 1500, 3039, 1513]","[3593, 784, 2324, 2712, 3481, 3354, 2587, 543, 3361, 2599, 3751, 1194, 1587, 1208, 575, 1732, 1223, 2384, 3793, 1234, 2001, 2002, 3157, 3175, 2407, 3052, 1517, 368, 1777, 252, 1784, 2428, 1278]","[2336, 1732, 1517, 3408, 3481, 1882, 2690, 2712, 1270, 3751]",0.0,0.0,1.0,12.560332834212442,0.7733333333333333,3.7207085337559636,0.15151515151515152,0.4671034547999446,0.8379970544918999
1264,"[1537, 1028, 1029, 517, 2058, 2572, 529, 2067, 2580, 2581, 539, 541, 3101, 543, 2081, 1060, 2598, 2599, 2600, 555, 1580, 2605, 2094, 2606, 1584, 1586, 2100, 2105, 2617, 1089, 2114, 1090, 2628, 588, 589, 590, 2640, 592, 593, 1617, 1620, 1625, 1633, 2145, 1635, 100, 101, 3686, 3176, 105, 1645, 111, 1136, 1653, 3701, 647, 648, 1672, 1674, 3210, 2700, 1676, 653, 1682, 2194, 661, 2710, 150, 2712, 151, 1690, 3735, 2717, 3745, 1185, 2723, 1186, 165, 161, 3753, 1193, 172, 1197, 1198, 1196, 1200, 1203, 3253, 3255, 3256, 3257, 2747, 1212, 1213, 3262, 1215, 3264, 2243, 1732, 196, 1222, 2761, 2762, 2763, 1231, 207, 1234, 724, 1748, 728, 1242, 1245, 1246, 1247, 224, 1252, 1258, 1261, 1262, 2288, 1777, 1266, 2291, 2804, 246, 1271, 1784, 1275, 252, 253, 1276, 3328, 1792, 1285, 1287, 266, 2826, 780, 1805, 778, 786, 1299, 2324, 788, 1304, 2329, 3868, 2336, 288, 300, 2353, 3897, 1339, 316, 318, 832, 2881, 327, 329, 1356, 1358, 2384, 339, 852, 1876, 1370, 858, 2396, 1372, 1374, 1375, 1376, 350, 1378, 2915, 1892, 2916, 357, 2407, 1895, 353, 1387, 1388, 1391, 367, 1393, 1394, 2424, 3448, 379, 1917, 383, 1921, 898, 904, 908, 3469, 2959, 912, 3471, 2966, 919, 2455, 3481, 1945, 923, 924, 920, 1438, 2968, 2459, 1949, 1446, 2987, 3504, 1968, 2997, 442, 2490, 448, 454, 3527, 457, 2001, 466, 474, 475, 2011, 1500, 481, 2021, 2028, 1527, 508]","[2688, 1409, 260, 2054, 1544, 1291, 1037, 2064, 913, 1429, 1302, 2716, 1953, 3363, 163, 3623, 1960, 1961, 2858, 1066, 2986, 3882, 1962, 1711, 2478, 3499, 307, 1206, 1719, 1208, 3000, 3386, 1721, 1214, 2115, 1476, 707, 2502, 3396, 2248, 1097, 587, 3536, 3793, 337, 595, 1240, 1371, 1884, 733, 1373, 223, 1120, 2657, 608, 736, 2144, 2140, 3175, 1513, 235, 750, 368, 2161, 1779, 628, 1909, 1270, 377, 509, 3198, 1407]","[1207, 608, 1097, 1291, 2858, 260, 1270, 2716, 1302, 2115]",0.1,0.031751824817518245,0.10045977011494256,11.484177710967995,0.832962962962963,3.2904309456166043,0.125,0.7799082337019199,0.8379970544918999
1265,"[2053, 1029, 2567, 2054, 2572, 1042, 2581, 541, 2081, 2596, 2599, 2600, 3624, 1580, 1079, 2114, 2628, 1097, 588, 1614, 1617, 593, 594, 3157, 94, 608, 2145, 2144, 1635, 101, 3175, 111, 2161, 2683, 2690, 2692, 3210, 2700, 141, 1676, 2718, 3745, 1186, 2723, 165, 1193, 172, 1197, 1711, 1206, 1719, 3255, 185, 187, 1215, 3264, 1732, 1222, 2248, 3785, 2762, 1739, 2253, 3793, 1235, 1748, 216, 1247, 223, 3300, 2793, 1258, 748, 2797, 1262, 1779, 1784, 2302, 260, 1285, 262, 778, 780, 788, 2324, 2329, 2336, 3363, 2858, 3882, 3897, 318, 838, 337, 1876, 342, 2394, 2396, 1895, 368, 2424, 1917, 2436, 904, 2959, 3471, 912, 924, 1968, 3504, 442, 2502, 3536, 1500, 3052, 1527]","[256, 653, 1297, 2706, 3481, 673, 2598, 2087, 2997, 3893, 3000, 1088, 3911, 2505, 205, 3408, 1755, 1246, 353, 3809, 3556, 357, 1517, 750, 367, 1777, 1909, 1653, 252, 2046]","[1060, 1103, 104, 3147, 2580, 1584, 3328, 586, 1513, 1961]",0.0,0.041605839416058395,0.16789473684210532,10.745063253130809,0.7592592592592594,6.462261285125616,0.0,0.0,0.8379970544918999
1266,"[1537, 1027, 1029, 2054, 1544, 1033, 2058, 3593, 524, 2573, 3083, 3087, 2064, 529, 2570, 2580, 2581, 3616, 2081, 3618, 2083, 1059, 2080, 1056, 2087, 2599, 555, 1580, 2605, 2094, 1584, 2617, 1089, 1091, 2628, 2115, 1097, 586, 3147, 588, 587, 590, 589, 592, 1617, 594, 595, 1620, 3157, 596, 593, 2140, 2144, 1120, 609, 608, 1635, 101, 104, 3176, 1643, 2160, 2161, 116, 628, 2683, 1663, 2692, 647, 648, 1672, 1682, 150, 154, 2716, 158, 165, 3751, 1193, 3753, 1196, 1197, 181, 3254, 1719, 3255, 185, 3257, 186, 1212, 1729, 1732, 709, 3785, 2762, 1739, 2253, 1748, 1237, 3798, 728, 1245, 733, 223, 224, 3809, 2791, 231, 1258, 2795, 2797, 1264, 1266, 3827, 2291, 246, 1271, 1784, 260, 1285, 261, 778, 1291, 2324, 1302, 281, 282, 3868, 2336, 2346, 300, 2355, 3893, 3897, 314, 3386, 1339, 318, 2881, 836, 1348, 838, 1350, 3398, 327, 2378, 1358, 3408, 337, 339, 344, 2394, 1370, 2396, 350, 2916, 357, 361, 362, 1388, 367, 1393, 1394, 371, 2420, 1907, 3448, 377, 891, 1407, 2431, 1921, 2436, 904, 908, 910, 912, 2966, 919, 2968, 1945, 922, 923, 3481, 420, 1446, 2470, 2471, 1449, 1962, 3499, 1961, 2987, 942, 1968, 1971, 1972, 2997, 2996, 949, 3000, 953, 1982, 448, 1476, 2501, 454, 1480, 3528, 1994, 457, 466, 474, 2011, 481, 3556, 1513, 2028, 1517, 3052, 1527, 2046]","[2690, 1028, 262, 1035, 780, 1805, 2959, 1042, 2706, 661, 539, 2717, 3101, 2089, 2858, 1969, 435, 2100, 3253, 1721, 1213, 1088, 3264, 3396, 2686, 2640, 2641, 1235, 1240, 475, 1244, 2908, 1371, 1633, 1895, 235, 1387, 2804, 2421, 1270, 247, 2424, 509, 1022]","[509, 1060, 2384, 3527, 2700, 1619, 94, 2959, 1246, 515]",0.0,0.04240875912408759,0.19139414802065424,10.106008678652103,0.6888888888888889,3.919295785689874,0.045454545454545456,0.28952298823485745,0.8379970544918999
1267,"[260, 1029, 2948, 1161, 1035, 908, 1291, 1275, 912, 914, 2067, 661, 918, 919, 920, 2968, 1562, 923, 924, 541, 2716, 1178, 3751, 1960, 1193, 2858, 1580, 1196, 1200, 1206, 1208, 2105, 1212, 1214, 318, 1089, 1090, 1219, 1732, 2628, 1222, 2762, 1994, 590, 2640, 593, 594, 2132, 1240, 2140, 2396, 1374, 1247, 2657, 2916, 2407, 2028, 750, 111, 2288, 1270, 1019]","[3328, 1028, 1287, 910, 3744, 1198, 3897, 1209, 1734, 1097, 1356, 589, 1104, 592, 1244, 608, 2021, 2791, 2291]","[1136, 1207, 1197, 1097, 858, 1304, 1198, 1953, 1387, 592]",0.0,0.004525547445255474,0.10000000000000009,11.864913203173755,0.8015873015873014,3.368331120910492,0.15789473684210525,0.23177307466786254,0.8379970544918999
1268,"[3328, 1284, 2054, 1287, 1544, 3210, 780, 913, 2455, 920, 2968, 154, 541, 1950, 3101, 3363, 2599, 1968, 3504, 1079, 1080, 1213, 1214, 1088, 2243, 2115, 968, 457, 590, 247, 1244, 1246, 608, 1635, 1252, 100, 2023, 2407, 1262, 111, 1136, 2804, 1653, 2420, 1270, 1784, 1276, 1405]","[2948, 2067, 2710, 3481, 924, 1953, 2858, 1196, 2997, 1206, 1208, 2366, 3654, 2762, 592, 1617, 858, 3037, 1247, 223, 1264, 368, 3448]","[1208, 912, 1953, 3448, 1231, 858, 1206, 260, 1097, 1207]",0.0,0.03167883211678832,0.10000000000000009,11.584177710967996,0.761058201058201,2.516484213929301,0.21739130434782608,0.5766882048947064,0.8379970544918999
1269,"[2336, 3175, 3176, 1961, 2858, 2762, 2028, 2599, 2987, 1584, 913, 2355, 2997, 2421, 314, 2716]","[2723, 2396, 2959]","[2396, 357, 318, 3481, 920, 3408, 1911, 1721, 2692, 1172]",0.0,0.030693430656934306,0.14946492271105827,10.8596826934555,0.7003703703703704,8.628008454871658,0.3333333333333333,0.46927872602275644,0.8379970544918999
1270,"[3300, 3623, 3952, 3793, 3897]","[3593, 3354, 3745]","[3827, 3624, 3354, 3481, 3911, 3753, 3556, 3408, 3798, 3717]",0.0,0.0,1.0,12.560332834212442,0.8722222222222222,0.2668356334320726,0.3333333333333333,0.23463936301137822,0.8379970544918999
1271,"[1409, 1028, 260, 1544, 1035, 2064, 1276, 661, 150, 1304, 3354, 539, 2716, 673, 2082, 3361, 3751, 3624, 2858, 1580, 1197, 1968, 3504, 2355, 2100, 1077, 1588, 2300, 1080, 1721, 3253, 2622, 2628, 3396, 838, 1097, 2761, 588, 3536, 593, 1234, 339, 1748, 595, 342, 1367, 2384, 1244, 3037, 736, 2915, 2791, 105, 2028, 2797, 3061, 1270, 246, 2424, 508, 1278]","[609, 3363, 357, 3175, 2599, 1449, 924, 2863, 1136, 1393, 3157, 151, 1784, 3255, 2396, 158]","[2078, 1079, 318, 858, 2081, 1231, 1262, 596, 908, 1517]",0.0,0.009598540145985402,0.14182509505703433,11.212152891045868,0.8551851851851852,2.9667642893280544,0.0,0.0,0.8379970544918999
1272,"[515, 3082, 2058, 529, 541, 543, 3623, 1580, 2094, 1584, 1587, 2115, 2628, 586, 587, 2124, 588, 590, 592, 2640, 2641, 2140, 608, 1633, 1643, 2683, 2690, 648, 141, 2194, 2195, 151, 153, 2723, 1197, 1198, 3256, 185, 1721, 1215, 1729, 1223, 2761, 1242, 223, 224, 736, 1252, 2791, 231, 750, 1262, 1777, 260, 1291, 780, 786, 2324, 281, 2858, 300, 2353, 2355, 318, 3396, 3398, 3911, 838, 329, 1356, 2394, 1371, 1372, 1373, 1374, 2908, 1376, 357, 1391, 367, 1909, 2424, 2948, 908, 924, 1449, 2987, 2478, 457, 2011, 2021, 1517, 2046]","[2054, 1544, 1672, 2572, 1682, 788, 150, 2336, 2081, 3751, 1196, 1711, 3639, 2105, 2617, 1213, 707, 2248, 1097, 1617, 595, 2396, 1244, 1375, 104, 2028, 1136, 3186, 1270, 1527, 3448, 1148, 2686]","[2997, 1196, 1617, 2291, 1270, 539, 2081, 594, 733, 2692]",0.0,0.008978102189781022,0.18373983739837407,11.175695647816282,0.8847619047619046,0.7940818388121061,0.12121212121212122,0.40741536676357565,0.8379970544918999
1273,"[1537, 515, 3083, 1042, 541, 2080, 2599, 1580, 2100, 1077, 1079, 1080, 1097, 2124, 1614, 1103, 1104, 1617, 594, 2132, 2144, 2145, 1125, 3175, 111, 1148, 1674, 141, 3735, 1185, 1193, 2729, 1198, 1200, 1207, 3255, 2747, 1214, 1219, 1734, 1223, 205, 1231, 1234, 1235, 1237, 1244, 223, 1247, 224, 3809, 1252, 235, 750, 1270, 1278, 1284, 1287, 1299, 2324, 1304, 2336, 3361, 3363, 2858, 2863, 318, 1358, 337, 852, 342, 2396, 2915, 357, 1387, 1393, 1394, 3448, 898, 904, 908, 910, 911, 919, 920, 1945, 922, 924, 1950, 3499, 2987, 1965, 3504, 945, 1968, 949, 2997, 955, 457, 1500, 3052, 2028, 1527]","[260, 1285, 265, 912, 1172, 3481, 410, 923, 290, 2355, 1203, 1208, 1212, 2366, 1090, 2384, 593, 858, 2908, 3037, 3039, 608, 2657, 1136, 2300]","[1276, 2791, 1206, 260, 3471, 912, 1719, 1262, 858, 3668]",0.0,0.03167883211678832,0.10000000000000009,11.584177710967996,0.8366666666666667,4.167707254770385,0.12,0.23944085680261515,0.8379970544918999
1274,"[515, 1028, 1029, 1552, 2580, 3097, 541, 2087, 3624, 1066, 1580, 2605, 1584, 2105, 1090, 2628, 3654, 1097, 1099, 589, 590, 1103, 592, 593, 2641, 594, 2132, 3668, 608, 3682, 3176, 111, 1136, 2161, 2160, 1148, 2686, 1150, 3198, 648, 1161, 150, 1178, 1694, 1186, 3751, 2729, 1196, 1198, 1200, 3253, 1206, 1207, 1719, 1208, 1212, 1213, 1214, 1219, 1732, 1734, 1222, 2248, 1223, 2762, 1231, 3793, 1234, 1235, 1748, 1237, 1240, 1242, 1244, 733, 1247, 1252, 3300, 2791, 1262, 750, 1270, 247, 1275, 1276, 1278, 3328, 1284, 1285, 260, 1287, 2312, 266, 1291, 1805, 1304, 3882, 2863, 2353, 2867, 307, 3897, 314, 1348, 1356, 2901, 858, 1376, 1378, 2916, 1387, 368, 1909, 377, 1921, 898, 2948, 903, 905, 3469, 910, 2959, 911, 913, 914, 3471, 2966, 2968, 920, 922, 923, 924, 1949, 1950, 1951, 926, 1446, 2470, 935, 1961, 940, 943, 945, 3000, 955, 1982, 3527, 3528, 968, 457, 474, 3037, 3556, 2021, 2028, 3061, 1019, 2046]","[904, 1674, 1035, 1676, 2701, 908, 912, 2194, 2067, 2455, 919, 1945, 3481, 1953, 2081, 2085, 1193, 2858, 2857, 1197, 1202, 1203, 1079, 953, 3386, 2366, 1729, 2115, 1358, 2640, 1104, 1617, 596, 3675, 2396, 1374, 3175, 1258, 2797, 1266, 246, 2300, 1918]","[912, 2067, 908, 1953, 1197, 1203, 2324, 1266, 2329, 919]",0.0,0.0,1.0,12.560332834212442,0.7689947089947091,4.142820899355812,0.18604651162790697,0.8603818544462509,0.8379970544918999
1275,"[161, 260, 2028, 590, 1262, 912, 111, 750, 920, 1242, 924]","[1960, 908, 1270, 2396, 1247]","[858, 1196, 1234, 2067, 1203, 318, 908, 923, 1019, 1299]",0.0,0.0075912408759124085,0.10000000000000009,11.790288862398333,0.7262433862433864,1.3093105244206518,0.2,0.11305340175787204,0.8379970544918999
1276,"[3210, 910, 3471, 3727, 2064, 2716, 3361, 3363, 2599, 1965, 3504, 2997, 1080, 2243, 3396, 588, 1234, 2396, 3037, 3039, 2791, 2023, 1136, 1394, 1148]","[2915, 1060, 2700, 2797, 2863, 2804, 3253, 1079, 858, 1663]","[1663, 1079, 1968, 1276, 1270, 858, 2324, 235, 2700, 2424]",0.0,0.06445255474452555,0.10000000000000009,11.481705871447597,0.5555555555555557,2.6341933441713477,0.4,0.5036067026046991,0.8379970544918999
1277,"[1345, 3363, 1193, 2858, 1994, 3785, 3499, 2606, 1982, 2710, 2716, 253, 318, 1407]","[3264, 2338, 1644, 780]","[1219, 968, 1617, 1200, 1339, 2291, 1136, 589, 1258, 223]",0.0,0.02167883211678832,0.16767676767676787,10.933389114868689,0.8668253968253968,0.9275115786336545,0.0,0.0,0.8379970544918999
1278,"[260, 266, 1291, 780, 541, 161, 3753, 1961, 1196, 1197, 1198, 1203, 2100, 3897, 2105, 318, 1097, 1104, 1247, 2021, 2791, 2028, 2797, 1645, 367, 2161, 2804]","[2628, 912, 1200, 1019, 2300]","[858, 2455, 1214, 2407, 593, 1234, 1206, 648, 1266, 908]",0.0,0.01510948905109489,0.15652173913043477,11.051864450174026,0.8822222222222222,5.5171751702990255,0.0,0.0,0.8379970544918999
1279,"[1537, 1027, 1028, 517, 1020, 2064, 1552, 539, 3101, 541, 543, 2599, 2600, 1066, 1580, 1584, 1079, 2628, 3147, 2124, 589, 590, 2640, 593, 592, 1619, 595, 1617, 94, 608, 1633, 1635, 3175, 3176, 104, 1653, 2683, 2686, 2694, 1674, 1172, 150, 2710, 2712, 1185, 3751, 1193, 1196, 1197, 1198, 3252, 1721, 1214, 1219, 2243, 2248, 2762, 1739, 1231, 1234, 1240, 216, 733, 1247, 2791, 232, 231, 235, 2795, 2797, 1262, 2291, 3827, 1270, 246, 1784, 252, 2302, 3328, 1287, 778, 1291, 780, 1299, 2324, 3361, 2858, 307, 318, 830, 832, 329, 1356, 1358, 337, 339, 1876, 344, 2908, 1372, 2396, 1376, 2915, 2916, 2407, 361, 1387, 367, 2424, 379, 381, 1921, 2948, 904, 3471, 919, 924, 1446, 1961, 1962, 2987, 434, 2997, 3000, 448, 1480, 474, 475, 485, 1517, 1527, 508, 2046]","[260, 266, 912, 529, 914, 3481, 2080, 1960, 300, 1200, 3253, 949, 1719, 1090, 2501, 838, 1097, 586, 2506, 1500, 1246, 736, 357, 1777, 1393]","[2336, 1911, 529, 1882, 1246, 1968, 3527, 1302, 1694, 3893]",0.0,0.02240875912408759,0.10000000000000009,11.634123349675425,0.6722222222222223,5.223484908260087,0.08,0.19518900079066107,0.8379970544918999
1280,"[3717, 2572, 2959, 2706, 2581, 2329, 3354, 2470, 3623, 3753, 2858, 2355, 2997, 1721, 2762, 589, 3793, 3798, 608, 1513, 2028, 2683]","[1089, 2502, 2694, 3147, 2797, 2772, 2908, 1213, 223]","[1196, 2987, 1291, 1198, 2396, 1214, 223, 733, 3481, 1732]",0.0,0.0073357664233576645,0.10000000000000009,11.795227665094549,0.8132275132275134,0.8235540016081727,0.1111111111111111,0.07834851647149511,0.8379970544918999
