userId,train,gt,rec_AMR_audio,CR_AMR_audio,PB_AMR_audio,FA_AMR_audio,NO_AMR_audio,DI_AMR_audio,CB_AMR_audio,RC_AMR_audio,ND_AMR_audio,CV_AMR_audio
1688,"[2692, 1028, 1035, 2700, 2572, 2959, 1275, 914, 661, 2710, 919, 2712, 3481, 2716, 541, 1951, 2081, 2338, 3745, 2723, 2083, 2599, 3882, 2987, 1580, 1200, 2997, 2428, 2617, 3897, 1214, 1215, 1088, 2628, 2502, 1223, 2761, 2762, 1739, 588, 1356, 1097, 2686, 3408, 3793, 329, 724, 1748, 1371, 2908, 1372, 1374, 223, 1376, 2657, 2396, 1375, 3175, 232, 1258, 1907, 2683, 1148, 2046]","[648, 968, 3052, 2706, 180, 150, 3000, 1339, 1373, 2718]","[595, 3785, 1197, 1635, 3469, 799, 260, 3911, 2580, 2336]",0.0,0.036788321167883206,0.12777777777777777,10.871249409273497,0.867037037037037,1.4566292128185547,0.0,0.0,0.9057437407952872
1689,"[260, 2054, 648, 1676, 653, 1552, 788, 2968, 3354, 2716, 158, 673, 2723, 2470, 552, 2987, 1196, 1580, 2478, 1198, 1587, 2100, 3256, 2617, 2105, 316, 1214, 1089, 2115, 2628, 1350, 454, 1608, 329, 587, 2253, 589, 592, 593, 1372, 733, 1374, 1376, 3300, 2021, 2916, 1258, 1387, 2797, 1645, 3439, 2288, 3827, 1653, 377, 1275]","[832, 1219, 3175, 1097, 2058, 1291, 2762, 1261, 590, 367, 3793, 2161, 1371, 2140, 1375]","[3527, 1291, 1378, 3257, 2094, 541, 2140, 379, 2407, 1276]",0.0,0.02605839416058394,0.1887955182072829,10.866199411484207,0.7933333333333332,1.9511448196680623,0.13333333333333333,0.21222636597291458,0.9057437407952872
1690,"[2688, 2694, 2568, 2700, 2701, 2959, 2961, 2580, 2581, 2710, 2712, 281, 3354, 1694, 799, 2598, 3623, 2599, 2858, 3499, 555, 2605, 2606, 2996, 2997, 3252, 3893, 3897, 953, 2490, 318, 2881, 1729, 2629, 2502, 2501, 1097, 2762, 2763, 589, 590, 337, 1617, 3793, 3798, 1625, 858, 2394, 474, 2906, 2908, 1635, 3052, 367, 3827, 2805, 1911, 2683, 2428, 2302]","[2916, 357, 1414, 3175, 3176, 3481, 3147, 2987, 3408, 1393, 2706, 2355, 595, 150, 1784, 377, 539, 2716]","[3176, 223, 3408, 2572, 3186, 2329, 2353, 2841, 2144, 2826]",0.0,0.0073357664233576645,0.10000000000000009,11.795227665094549,0.8159259259259259,4.134983056485171,0.1111111111111111,0.33013764944712026,0.9057437407952872
1691,"[260, 3210, 2194, 3751, 3882, 1196, 1197, 1200, 3893, 2105, 3897, 2115, 1222, 3911, 3534, 592, 1240, 858, 3809, 3556, 2804, 1270, 1275]","[3481, 1198, 1207]","[912, 1198, 1968, 3361, 1285, 541, 919, 3527, 1297, 3536]",0.0,0.011569343065693431,0.10000000000000009,11.729498931198503,0.8244444444444444,1.9554448055625093,0.3333333333333333,0.2960819109658652,0.9057437407952872
1692,"[2692, 260, 265, 1674, 778, 908, 3469, 910, 3471, 2064, 529, 913, 1299, 918, 2329, 924, 1949, 1950, 1694, 926, 1185, 1186, 3363, 3107, 1961, 2858, 1196, 1965, 3504, 1200, 1203, 307, 2997, 949, 1719, 1079, 1208, 1077, 953, 1206, 1213, 1086, 2366, 1215, 318, 1089, 1219, 1214, 1348, 1222, 2248, 2762, 1099, 1358, 1231, 1103, 1617, 1234, 1721, 2132, 1237, 1240, 858, 1244, 1245, 3037, 1247, 101, 1387, 2028, 1261, 1262, 111, 2804, 1270, 1150]","[448, 1537, 898, 3361, 1088, 1953, 1446, 1960, 1097, 1258, 457, 1197, 750, 920, 919, 1080, 923, 541]","[923, 912, 750, 1242, 1090, 541, 2948, 919, 2336, 515]",0.0,0.015291970802919708,0.14868735083532236,11.062256397001352,0.7529629629629631,6.43703294286229,0.2222222222222222,0.4779671403625728,0.9057437407952872
1693,"[515, 1028, 1035, 529, 541, 3101, 3623, 1584, 1097, 588, 589, 1103, 2640, 1617, 594, 608, 2144, 1125, 3175, 1136, 2683, 2694, 1172, 2710, 3735, 2716, 1694, 1185, 1186, 3753, 1200, 1203, 1208, 1209, 1214, 1729, 2248, 2762, 1231, 3793, 1234, 1237, 1240, 1242, 1245, 1246, 1247, 223, 1258, 1262, 750, 1266, 1276, 1278, 1284, 260, 1287, 2324, 1304, 3361, 3363, 2858, 2355, 3893, 3897, 318, 2366, 342, 2394, 858, 2396, 2915, 2916, 1387, 1393, 898, 2948, 904, 908, 910, 911, 912, 913, 914, 3471, 920, 1945, 923, 926, 1950, 1953, 1962, 3499, 2987, 1965, 942, 1968, 3504, 949, 953, 457, 1994, 474, 3037, 2028, 1022]","[1029, 262, 903, 905, 1059, 1060, 3751, 1960, 3253, 2997, 1079, 1719, 1080, 955, 1086, 2243, 1222, 1358, 3408, 1252, 3176, 2797, 111, 1394, 2804]","[1212, 1198, 235, 1077, 1196, 2384, 903, 924, 1299, 509]",0.0,0.07638686131386861,0.13124701385570958,10.646391188897788,0.8580952380952379,3.5524814566177545,0.04,0.07336392209936005,0.9057437407952872
1694,"[2054, 2058, 2067, 2581, 3097, 1562, 539, 541, 543, 2081, 1060, 3623, 552, 2599, 1580, 1587, 1077, 2617, 1088, 2115, 2628, 588, 2124, 1614, 589, 2640, 1617, 2641, 593, 101, 3175, 104, 1136, 2683, 1148, 637, 2692, 2694, 648, 1676, 2700, 141, 2194, 2706, 1690, 2716, 163, 3751, 1196, 1197, 1198, 1711, 1203, 180, 3254, 3256, 1208, 1212, 1214, 1215, 1219, 196, 1732, 1223, 2761, 2762, 2763, 2253, 1234, 724, 1748, 733, 1247, 223, 1252, 231, 232, 2795, 2797, 750, 1262, 1777, 2291, 1779, 2804, 1784, 1275, 260, 1291, 1805, 784, 2324, 1304, 2858, 3897, 1339, 316, 318, 2879, 327, 329, 1356, 339, 1370, 1371, 858, 1374, 1375, 353, 367, 1907, 377, 2428, 1405, 1407, 1921, 2948, 904, 908, 2959, 912, 2447, 1429, 2968, 920, 410, 923, 2987, 434, 2997, 953, 2502, 3527, 1480, 457, 1500, 485, 3052, 2548, 1527, 509]","[1287, 265, 1674, 2572, 653, 2195, 1172, 2710, 919, 1945, 2723, 1193, 555, 940, 1200, 2355, 3000, 3264, 1089, 587, 1358, 592, 3793, 1240, 344, 1242, 2396, 735, 608, 2145, 736, 2916, 2025, 1258, 1513, 2028, 1517, 1653, 253, 1917, 2558]","[924, 1240, 3176, 3354, 1200, 379, 1042, 1276, 780, 1206]",0.0,0.014489051094890511,0.10000000000000009,11.697033314498146,0.7481481481481481,6.128186427373986,0.04878048780487805,0.22400556151517553,0.9057437407952872
1695,"[541, 2078, 3624, 1580, 2094, 1584, 1080, 2105, 2628, 1097, 588, 589, 2640, 2140, 2657, 3175, 1136, 1653, 3701, 2683, 1676, 2700, 2194, 3745, 2723, 163, 1196, 1198, 1214, 1222, 2761, 1748, 1240, 223, 3300, 1261, 2288, 1270, 1275, 1278, 260, 1291, 780, 1299, 788, 2353, 318, 327, 849, 1876, 2901, 1370, 858, 2396, 1373, 1882, 1376, 2916, 2407, 1391, 1394, 377, 1917, 2948, 3471, 2968, 924, 2987, 1965, 435, 2997, 3000, 2501, 968, 457, 2001, 2021, 1513, 1527, 2046]","[3082, 1037, 2959, 3751, 172, 1197, 1200, 2355, 1077, 316, 1215, 3527, 2763, 592, 3793, 1371, 2011, 1374, 2028, 750]","[2791, 3527, 1200, 1215, 2028, 1374, 3593, 1223, 368, 379]",0.0,0.08007299270072993,0.13618960802187785,10.615895845147152,0.714920634920635,2.4399215844737427,0.25,0.5072380780124418,0.9057437407952872
1696,"[1544, 3082, 524, 1037, 1552, 1562, 3107, 1060, 1584, 1586, 1587, 3639, 1090, 1608, 589, 590, 2640, 95, 608, 1120, 100, 3173, 3176, 2688, 2692, 647, 1672, 648, 1674, 2194, 1682, 153, 165, 1193, 1196, 1197, 1198, 3252, 694, 1208, 3256, 1721, 1213, 1214, 1729, 1222, 2248, 2763, 1231, 1240, 1242, 733, 736, 2288, 1271, 1784, 1275, 1276, 1792, 260, 778, 1291, 1805, 786, 1302, 1304, 288, 3363, 300, 2353, 315, 1356, 337, 849, 858, 1374, 1378, 2916, 1387, 1391, 368, 1393, 371, 2420, 2421, 377, 1917, 1918, 2948, 3471, 2959, 1429, 924, 1438, 420, 1961, 940, 1968, 442, 2490, 1476, 2501, 454, 3527, 1480, 457, 2002, 474, 481, 2023, 2028, 509]","[780, 1676, 529, 150, 3735, 919, 1953, 2094, 3255, 2105, 2877, 318, 2243, 836, 3654, 1097, 592, 593, 2001, 1876, 1370, 1246, 1388, 2291, 1653, 3448, 2686]","[3257, 246, 508, 1371, 1370, 2115, 1206, 150, 1246, 2329]",0.0,0.10222627737226278,0.25337379507318825,9.620553062329474,0.7900000000000001,3.283895301858993,0.1111111111111111,0.22082856303278728,0.9057437407952872
1697,"[1028, 2566, 2058, 1035, 529, 3097, 539, 541, 2081, 3107, 2599, 2089, 1584, 1079, 1080, 1086, 1089, 1090, 1608, 1097, 3147, 587, 588, 590, 1615, 1104, 593, 2124, 1617, 596, 594, 608, 616, 1136, 628, 2686, 2692, 647, 1674, 1682, 2194, 2716, 161, 3753, 1193, 1196, 1197, 1198, 1200, 1203, 3252, 1206, 1207, 3256, 3255, 186, 1721, 1213, 1214, 709, 2762, 1231, 1234, 1235, 3798, 1240, 1246, 1247, 223, 2791, 2795, 1262, 1266, 2804, 1784, 260, 261, 262, 1287, 1291, 3361, 3363, 805, 2858, 300, 2863, 2353, 2867, 2355, 3386, 316, 1356, 3408, 1370, 2394, 2396, 1374, 1375, 2915, 2916, 362, 1387, 1393, 1394, 2424, 377, 2941, 381, 898, 903, 3469, 3471, 912, 914, 918, 2966, 1099, 1961, 1962, 3499, 3501, 2996, 2997, 953, 448, 2501, 457, 3534, 2001, 474, 3037, 3039, 2028, 508, 3061, 1020, 1022]","[1029, 904, 1672, 2445, 910, 150, 919, 920, 1302, 3354, 923, 1278, 799, 2080, 2336, 2987, 318, 1219, 2761, 1358, 207, 595, 1242, 733, 222, 2657, 3175, 235, 367, 2161, 1270, 3448, 2302]","[3751, 2948, 1270, 589, 1302, 318, 1968, 1907, 246, 1242]",0.0,0.07142335766423358,0.182677567705672,9.887936165858838,0.8770370370370371,4.56286502943767,0.12121212121212122,0.3372080579682881,0.9057437407952872
1698,"[1027, 1028, 1029, 2054, 1544, 3083, 1552, 2064, 529, 2067, 2580, 532, 1562, 3101, 2078, 541, 2080, 2081, 1059, 1060, 2085, 3623, 2599, 2087, 2600, 1580, 2100, 1077, 3639, 1080, 2105, 1086, 1088, 1089, 1090, 2115, 1608, 1097, 589, 590, 592, 593, 2640, 2641, 596, 3157, 1617, 2135, 595, 1625, 3675, 2140, 608, 1120, 2144, 1635, 2657, 3686, 2361, 105, 1643, 111, 2160, 2161, 1136, 1653, 1658, 2683, 1148, 2686, 1663, 3198, 1665, 2690, 2692, 648, 1674, 2700, 141, 3727, 1682, 1172, 661, 151, 2712, 3735, 154, 2716, 158, 1185, 1186, 2723, 3745, 673, 3751, 1194, 1196, 1198, 3253, 3254, 1719, 1208, 1209, 1207, 1212, 1213, 1214, 1215, 1219, 1732, 1734, 1223, 1222, 3785, 2762, 2253, 1234, 1235, 1748, 1237, 1240, 728, 733, 1246, 735, 223, 1247, 1245, 1252, 2791, 232, 1258, 1261, 750, 1266, 2291, 2804, 1270, 246, 247, 2300, 2302, 1278, 3328, 260, 1285, 1287, 265, 778, 1291, 266, 780, 1805, 784, 1299, 2324, 288, 290, 3363, 2857, 2858, 300, 2353, 2355, 307, 3897, 314, 3386, 316, 2877, 318, 2366, 2879, 1345, 832, 1339, 1350, 327, 329, 1356, 2384, 337, 849, 1876, 852, 2901, 1370, 2394, 2908, 858, 1374, 1884, 2396, 353, 1371, 2916, 2407, 1387, 1391, 3952, 1393, 1394, 1907, 367, 1909, 3448, 1917, 1405, 1921, 2948, 2436, 903, 905, 908, 3471, 912, 913, 914, 2959, 2966, 918, 2968, 1945, 410, 923, 924, 3481, 920, 1949, 919, 419, 1446, 1960, 3499, 940, 1965, 2478, 3504, 2997, 949, 3000, 953, 2490, 442, 2501, 3527, 968, 457, 458, 1483, 3528, 1485, 466, 474, 2011, 3039, 2021, 485, 3052, 2028, 3061, 1020, 509]","[515, 517, 904, 3082, 1035, 1676, 2194, 2710, 2455, 1304, 922, 2459, 2336, 1953, 555, 2987, 1197, 942, 1584, 945, 1202, 1587, 1206, 1079, 1721, 1465, 2747, 3262, 1729, 2628, 838, 2248, 2761, 2505, 588, 335, 2001, 594, 1619, 3793, 1242, 1244, 1372, 1500, 1375, 1376, 1633, 3037, 1125, 357, 616, 235, 2797, 1517, 2288, 1264, 1527, 377, 1022, 1407]","[1276, 235, 1206, 1193, 1358, 1242, 588, 435, 904, 1729]",0.0,0.07627737226277373,0.14564593301435425,10.01418183568974,0.8200000000000002,3.587275269248266,0.1,0.5305455297539706,0.9057437407952872
1699,"[515, 1035, 2064, 2067, 541, 3623, 2087, 1066, 1079, 1080, 1089, 589, 1103, 1104, 1617, 594, 593, 2132, 3668, 2135, 608, 612, 111, 1136, 1663, 2692, 648, 1674, 1682, 1172, 2716, 1694, 1185, 3751, 1196, 1200, 3253, 1206, 187, 1212, 1213, 2243, 1734, 1231, 1234, 1242, 1244, 1247, 223, 224, 1252, 2791, 235, 2797, 1264, 1266, 2804, 246, 247, 1270, 2300, 1278, 260, 1284, 1285, 2312, 2857, 2858, 307, 3893, 3897, 2361, 1348, 3396, 3398, 2908, 1387, 1394, 1921, 898, 905, 908, 910, 2959, 912, 913, 914, 919, 920, 1945, 922, 923, 924, 926, 1950, 1953, 1446, 935, 2470, 1449, 2987, 1965, 949, 2997, 448, 457, 3037, 3061]","[1028, 906, 911, 3481, 2078, 2080, 1186, 3363, 942, 1077, 1207, 955, 1086, 1214, 1088, 1090, 3911, 2248, 858, 2144, 3556, 750]","[2336, 1090, 1719, 1148, 265, 3504, 750, 3361, 1077, 2863]",0.0,0.015291970802919708,0.10000000000000009,11.689252190842506,0.7851851851851851,6.43267400223599,0.13636363636363635,0.27848058942730364,0.9057437407952872
1700,"[163, 3751, 3624, 3623, 2858, 2253, 3534, 1136, 3536, 3793, 3952, 3252, 2804, 3897, 3481, 3354, 1148]","[3300, 3911, 3753, 3408, 538]","[2762, 1968, 1060, 3798, 2996, 3785, 3408, 1197, 1784, 2997]",0.0,0.0,1.0,12.560332834212442,0.7322222222222223,3.5622844709418815,0.2,0.11305340175787204,0.9057437407952872
1701,"[515, 1029, 1544, 3593, 2572, 538, 541, 2080, 3107, 1059, 2598, 2599, 555, 3115, 1580, 1584, 1089, 1090, 2114, 2629, 1097, 3147, 589, 590, 1104, 593, 594, 595, 1619, 3157, 2135, 1624, 94, 1120, 2145, 1633, 608, 2657, 3176, 2160, 627, 2683, 2686, 2692, 647, 1672, 1674, 2706, 1682, 661, 150, 151, 161, 1186, 2723, 3753, 1193, 1196, 1197, 1200, 3252, 1719, 3255, 1207, 1213, 2243, 1219, 707, 1223, 2248, 2761, 2762, 2253, 207, 1748, 3798, 1240, 1242, 1246, 3296, 2791, 2291, 2804, 2805, 247, 1784, 253, 261, 1285, 1287, 2826, 266, 2324, 1302, 281, 3354, 2329, 2336, 290, 805, 3882, 2858, 300, 2355, 307, 3893, 3897, 314, 1339, 3386, 832, 2881, 838, 1358, 3408, 337, 858, 2394, 2908, 2396, 2906, 351, 1884, 1371, 357, 368, 1393, 370, 3952, 3448, 377, 1407, 383, 898, 903, 908, 913, 914, 2961, 2966, 919, 920, 1945, 924, 1949, 926, 1950, 1953, 1961, 1962, 1965, 3504, 1969, 945, 1971, 1972, 2997, 953, 1465, 448, 2501, 2502, 1480, 457, 3528, 3534, 475, 3556, 2023, 2028, 1527, 509, 1022]","[2688, 2690, 1028, 2694, 648, 265, 1035, 3471, 912, 529, 2581, 3481, 923, 3745, 1185, 3618, 2470, 3751, 3623, 1960, 2987, 2478, 1968, 1721, 2490, 318, 2622, 2497, 2628, 1608, 329, 1994, 1485, 1231, 1617, 2001, 3287, 3675, 1245, 222, 224, 3175, 232, 1513, 235, 1643, 3052, 1261, 111, 1136, 1266, 371, 628, 1653, 2420, 1271]","[1635, 529, 912, 3469, 2948, 318, 2700, 923, 1729, 1247]",0.0,0.03,0.15060827250608289,10.864079377861316,0.6018518518518519,5.416619107874676,0.07142857142857142,0.39673781793804724,0.9057437407952872
1702,"[1527, 260, 2694, 2572, 2701, 2700, 780, 1682, 2710, 919, 2841, 281, 2716, 2723, 1193, 2987, 1196, 2605, 1968, 2355, 318, 1219, 1097, 2762, 3147, 588, 589, 337, 3793, 2136, 3175, 1513, 2028, 2797, 1393, 2291, 2804, 1911, 252, 2302]","[592, 2706, 3157, 1302, 2683]","[2706, 2683, 2826, 3785, 2628, 223, 2959, 3623, 2858, 2805]",0.0,0.0073357664233576645,0.10000000000000009,11.795227665094549,0.7714814814814813,3.2633656416030448,0.4,0.5531464700081437,0.9057437407952872
1703,"[2916, 260, 1356, 589, 1197, 1584, 1969, 912, 1748, 1527, 858, 1214]","[329, 1961, 2028, 1580, 1198, 2046]","[541, 1196, 924, 1240, 3527, 780, 1206, 2324, 2858, 2762]",0.0,0.011569343065693431,0.10000000000000009,11.729498931198503,0.7725396825396825,3.0969647791317048,0.0,0.0,0.9057437407952872
1704,"[2338, 2628, 260, 3398, 104, 1291, 3052, 780, 1196, 1644, 2700, 3793, 153, 1562, 2302]","[592, 627]","[1968, 3785, 1270, 595, 1784, 919, 592, 1198, 648, 733]",0.0,0.013905109489051095,0.2879265091863519,10.464948429520918,0.8251851851851854,2.0329607719189697,0.5,0.20438239758848611,0.9057437407952872
1705,"[265, 2572, 2700, 2447, 1682, 532, 2710, 3481, 538, 799, 2081, 2857, 2858, 3499, 555, 2606, 2617, 1339, 3264, 3534, 595, 724, 253, 357, 3052, 1517, 1644, 2291, 1909, 377, 2683, 2428, 1917]","[1059, 1645, 1777, 2706, 919, 1407]","[3785, 2706, 1407, 1732, 1635, 3257, 1476, 1645, 543, 2080]",0.0,0.006423357664233577,0.10000000000000009,11.814389672348714,0.8129100529100529,1.3498690177359596,0.5,0.43768250601780867,0.9057437407952872
1706,"[3328, 1537, 2690, 898, 1028, 1285, 1284, 3593, 3210, 905, 2700, 910, 911, 2324, 3481, 541, 2080, 3361, 3363, 2599, 3624, 3751, 1066, 2858, 1197, 1968, 1202, 1077, 3893, 2997, 3255, 2361, 3897, 955, 1215, 2243, 3396, 1223, 3785, 3536, 1617, 1234, 1235, 1748, 342, 3929, 1244, 1500, 2396, 224, 2915, 1252, 357, 235, 2797, 1517, 1261, 1136, 1394, 2804, 1270, 1276]","[2144, 223, 3623, 1097, 2987, 913, 1079, 2078, 1080, 3354, 2716, 1278, 922]","[1148, 2863, 2300, 3354, 799, 2248, 3504, 3115, 2064, 1079]",0.0,0.0,1.0,12.560332834212442,0.7388888888888889,4.415013470826372,0.15384615384615385,0.1584091525685025,0.9057437407952872
1707,"[265, 778, 908, 922, 1694, 2336, 290, 1961, 2858, 1580, 300, 1719, 314, 1213, 318, 2115, 2501, 2762, 3147, 589, 1358, 337, 1617, 593, 1625, 474, 2396, 2908, 608, 1635, 235, 2028, 2291, 247, 2686]","[1089, 1035, 2160, 2455, 3897]","[1089, 529, 903, 1196, 2324, 515, 1278, 1247, 2064, 246]",0.0,0.07562043795620438,0.17895752895752914,9.92636666916464,0.8688888888888889,1.0463048163846334,0.2,0.3391602052736161,0.9057437407952872
1708,"[1252, 2826, 2858, 593, 2706, 2355, 1617, 2997, 2617, 2716, 541]","[2683, 2717]","[2762, 3175, 223, 2683, 2396, 2599, 260, 2028, 589, 1223]",0.0,0.05335766423357664,0.2087551299589605,9.957233991624241,0.7881481481481482,6.957508732797959,0.5,0.2640681225725909,0.9057437407952872
1709,"[1409, 1028, 1285, 2054, 2567, 904, 2436, 3727, 1297, 788, 410, 2716, 2078, 3361, 2082, 2723, 1060, 2470, 3751, 552, 2858, 1580, 1918, 2355, 2867, 2100, 1588, 1080, 2302, 1215, 830, 1091, 3396, 3398, 1223, 586, 2378, 2124, 2253, 1234, 339, 466, 342, 344, 351, 3039, 223, 2144, 355, 3809, 2407, 2793, 1513, 3052, 1517, 367, 1136, 368, 370, 1270, 2300, 1278, 2431]","[2657, 2915, 235, 588, 1614, 1394, 1079, 1304, 153, 1148, 2717, 543]","[1968, 733, 1777, 3253, 3210, 327, 588, 104, 719, 2797]",0.0,0.05408759124087592,0.22145748987854263,9.95048484607374,0.6288888888888889,1.6523363606709385,0.08333333333333333,0.07336392209936005,0.9057437407952872
1710,"[2700, 2706, 1429, 661, 3481, 153, 538, 673, 2599, 3624, 2858, 555, 2987, 2605, 1968, 2355, 442, 2490, 2761, 588, 592, 3793, 2396, 2908, 223, 2144, 3176, 362, 3052, 1907, 1911]","[260, 101, 2694, 2762, 2959, 180, 1562, 2683, 2716]","[2959, 2762, 3785, 2710, 2081, 2394, 2580, 589, 1029, 2353]",0.0,0.014343065693430657,0.10000000000000009,11.698494283986582,0.914814814814815,2.392889599854504,0.2222222222222222,0.38334277998463445,0.9057437407952872
1711,"[1760, 1921, 2145, 904, 2600, 265, 1099, 3481, 543]","[3536, 2858]","[1635, 1719, 1605, 799, 529, 1066, 1777, 314, 342, 2336]",0.0,0.07390510948905109,0.23076543209876554,9.782516416300375,0.6851851851851852,7.822959962428879,0.0,0.0,0.9057437407952872
1712,"[2560, 515, 2565, 2568, 3593, 529, 2580, 2080, 3616, 1059, 1060, 2598, 3623, 3624, 2599, 555, 1079, 1080, 1089, 586, 587, 3147, 589, 590, 588, 2640, 1617, 2641, 94, 2144, 1633, 3682, 1635, 608, 3173, 3175, 3176, 111, 1136, 627, 628, 3701, 1653, 1658, 2683, 3198, 2688, 2692, 3717, 2694, 647, 3210, 2702, 2194, 1682, 2706, 661, 150, 3735, 2712, 2716, 1694, 161, 1186, 2723, 1193, 3753, 1196, 1197, 1198, 1203, 1206, 1207, 1208, 1719, 186, 1213, 1214, 1215, 1219, 1732, 3785, 2762, 2763, 3793, 1234, 3798, 3287, 1240, 1242, 733, 1245, 223, 1247, 1258, 2795, 750, 1262, 1266, 3827, 1270, 1784, 1276, 1278, 266, 1291, 1297, 1299, 1302, 2841, 3868, 2336, 3361, 288, 3363, 2858, 2353, 2355, 3897, 3386, 318, 2881, 3396, 1350, 3911, 1358, 337, 858, 1371, 2906, 2396, 1374, 353, 2915, 2916, 1895, 1387, 3950, 368, 1393, 1394, 3952, 1909, 891, 2428, 1407, 898, 2948, 903, 904, 908, 3469, 2959, 911, 2961, 919, 2968, 3481, 923, 924, 420, 1960, 3499, 2987, 1969, 2997, 953, 2490, 955, 2502, 3527, 968, 457, 1994, 3534, 474, 1500, 3039, 2028, 3052, 508]","[260, 1544, 648, 1674, 1035, 2700, 2826, 778, 3471, 912, 2710, 1304, 2329, 3354, 3097, 541, 1961, 1580, 2605, 300, 1200, 1968, 1584, 3893, 3255, 1721, 2105, 1339, 1090, 2243, 2115, 2501, 1222, 2628, 2248, 1097, 3654, 1231, 3408, 592, 593, 1625, 1246, 1378, 2791, 1388, 2797, 2804, 377, 1663]","[1090, 2329, 2908, 2001, 260, 2791, 1304, 246, 3354, 2710]",0.0,0.08116788321167882,0.17805755395683454,10.543663564654361,0.9057142857142858,4.6489663496876075,0.14,0.7257345305446319,0.9057437407952872
1713,"[3173, 3753, 1614, 1968, 2002, 3287, 3354]","[3624, 3300]","[3751, 3556, 1235, 1261, 3593, 3481, 1544, 788, 2064, 3744]",0.0,0.0,1.0,12.560332834212442,0.8025396825396823,1.9326082602345576,0.0,0.0,0.9057437407952872
1714,"[2572, 3087, 539, 541, 2081, 3624, 552, 1580, 1584, 1079, 2105, 1088, 1091, 2628, 2115, 1097, 586, 587, 589, 592, 1617, 2140, 2657, 2161, 3701, 1148, 3717, 648, 2700, 141, 2195, 1172, 2716, 3745, 1186, 172, 1197, 1711, 3253, 3254, 1206, 3255, 185, 1732, 2253, 1240, 1246, 223, 3809, 737, 231, 232, 235, 750, 2291, 1270, 1784, 2810, 1275, 2302, 260, 2312, 780, 784, 788, 2858, 2355, 316, 838, 329, 1356, 2384, 849, 1371, 2396, 1373, 1374, 350, 1375, 1376, 1378, 2915, 2916, 357, 367, 1394, 3448, 379, 1405, 2948, 2968, 3481, 924, 420, 2987, 2478, 2997, 1476, 2502, 3527, 2001, 1500, 1513, 1517, 1527]","[1409, 1921, 517, 1674, 1037, 1297, 3361, 2470, 1962, 1196, 1965, 1198, 1968, 442, 1215, 3264, 1223, 3534, 852, 344, 2011, 1372, 2021, 2791, 3175, 3439, 1777, 370, 2683, 1663]","[1200, 2791, 1198, 2683, 2797, 2054, 1214, 1777, 1968, 1196]",0.0,0.0,1.0,12.560332834212442,0.7966137566137567,2.245074990339858,0.2,0.5430029249822634,0.9057437407952872
1715,"[2628, 3717, 3623, 648, 3753, 3785, 3911, 3534, 3536, 3952, 593, 2355, 2804, 3793, 3893, 858, 318]","[3744, 3556, 2028, 3897]","[2858, 2762, 3897, 3751, 3176, 3408, 1196, 1617, 589, 2028]",0.0,0.014343065693430657,0.10000000000000009,11.698494283986582,0.8253439153439153,1.536554263273234,0.5,0.3080351663449861,0.9057437407952872
1716,"[2688, 2694, 265, 3083, 780, 2701, 1911, 2706, 1682, 2581, 2710, 150, 2712, 538, 3744, 2336, 161, 2424, 1446, 3751, 3623, 3882, 1580, 2605, 1584, 1586, 2355, 1588, 3252, 307, 3897, 3386, 2617, 2622, 318, 2881, 2628, 2761, 2762, 3147, 1097, 3408, 593, 2384, 595, 1619, 1617, 3798, 1625, 2394, 2011, 2908, 733, 608, 1892, 3175, 2407, 3052, 1517, 2028, 367, 1645, 1777, 1393, 628, 1653, 1270, 1527, 1784, 253, 1271, 509, 2686]","[196, 357, 1895, 3176, 3785, 2858, 2763, 588, 508, 1644, 1907, 3893, 1302, 3157, 2906, 2396, 350, 1407]","[1721, 1672, 300, 2997, 2858, 1358, 1196, 1088, 2959, 223]",0.0,0.017664233576642336,0.18305785123966944,10.980761840811361,0.7348148148148147,3.9786764282062452,0.05555555555555555,0.08514311764162098,0.9057437407952872
